9.053463404196102688e-12	9.743589999999999683e-12
9.224966322707431046e-11	1.672129999999999904e-11
6.454484032298920717e-11	1.578950000000000012e-11
8.553464291312830224e-11	1.652170000000000058e-11
7.718958320681034498e-11	1.626169999999999966e-11
5.882015631710102853e-11	1.550559999999999968e-11
4.386242558401600332e-11	1.459460000000000084e-11
3.937284701925531475e-11	1.428569999999999920e-11
1.647970541500867728e-11	1.130429999999999980e-11
3.813572179185257714e-11	1.411759999999999954e-11
8.580600081717284200e-11	1.655169999999999944e-11
4.182973191772913293e-11	1.436619999999999991e-11
8.037058417092185884e-11	1.636359999999999946e-11
2.393407299186052716e-11	1.259260000000000028e-11
4.524738980983326242e-11	1.466670000000000091e-11
7.382197902341912001e-11	1.615380000000000009e-11
6.007933340790602162e-11	1.555559999999999887e-11
2.310961161460980315e-11	1.245280000000000041e-11
7.626272770218123449e-11	1.622640000000000122e-11
4.261312952189446502e-11	1.444439999999999932e-11
2.235676132725806868e-11	1.230769999999999935e-11
7.788588931308287339e-11	1.629630000000000115e-11
2.411794899562281714e-11	1.259260000000000028e-11
8.606419975704347585e-11	1.655169999999999944e-11
4.997646341863389648e-11	1.493670000000000036e-11
5.298331108928632699e-11	1.518069999999999973e-11
5.151079019119390849e-11	1.506169999999999993e-11
2.145728033202640071e-11	1.230769999999999935e-11
3.202743869586270385e-11	1.365080000000000076e-11
4.526305295264361791e-11	1.466670000000000091e-11
2.498155964881460599e-11	1.259260000000000028e-11
1.785706553267800536e-11	1.166669999999999996e-11
2.860238038862685240e-11	1.310340000000000009e-11
4.960401406956561070e-11	1.499999999999999990e-11
9.828790313802848991e-11	1.689920000000000134e-11
9.761273970938642005e-11	1.687499999999999989e-11
9.161822835951864774e-11	1.669420000000000050e-11
1.677889630025735516e-11	1.130429999999999980e-11
8.511364942486321127e-11	1.652170000000000058e-11
4.204574576995278001e-11	1.444439999999999932e-11
5.656878963294179652e-12	9.189190000000000349e-12
5.246934780930810099e-11	1.518069999999999973e-11
8.759525011510051291e-12	9.473680000000000482e-12
7.858237152724906510e-11	1.629630000000000115e-11
9.609347900652427039e-11	1.682539999999999897e-11
9.251489448138939626e-11	1.674799999999999932e-11
1.695488680248218528e-11	1.148939999999999989e-11
4.654937989363884947e-11	1.480519999999999996e-11
9.030622311621366115e-11	1.666670000000000046e-11
7.291231473053054355e-11	1.611650000000000065e-11
3.241447623214291388e-11	1.365080000000000076e-11
3.608036213659444319e-11	1.393940000000000016e-11
5.582796995859301275e-11	1.529410000000000124e-11
6.951634846670487355e-11	1.599999999999999968e-11
9.429893651961982754e-13	7.096769999999999860e-12
7.162342820908040472e-12	9.189190000000000349e-12
7.274314640440925336e-11	1.607840000000000144e-11
3.783941666856069179e-11	1.411759999999999954e-11
8.886253062782198822e-12	9.743589999999999683e-12
1.499133358082088264e-11	1.111109999999999938e-11
5.772944139809668128e-11	1.545449999999999882e-11
3.593053788111841596e-11	1.393940000000000016e-11
4.305788196872118926e-11	1.452049999999999977e-11
9.559419670635456833e-11	1.682539999999999897e-11
3.926009977532066069e-11	1.428569999999999920e-11
7.088286250957548131e-11	1.603959999999999882e-11
6.568470129584489987e-11	1.583330000000000040e-11
4.404360902896259158e-11	1.459460000000000084e-11
1.139814758758236231e-11	1.024389999999999919e-11
2.474299089884054268e-11	1.272729999999999970e-11
6.528795432902247186e-11	1.583330000000000040e-11
2.182371029800368187e-11	1.230769999999999935e-11
9.278494546277507933e-11	1.672129999999999904e-11
9.738824025954429706e-11	1.685040000000000017e-11
1.303311130388449704e-11	1.069769999999999954e-11
5.977708276138670856e-12	8.888890000000000104e-12
7.027810570999536988e-11	1.599999999999999968e-11
5.158435605867001309e-11	1.512199999999999958e-11
7.068225965981933097e-11	1.599999999999999968e-11
9.879549334925780759e-11	1.689920000000000134e-11
3.773787829166620397e-11	1.411759999999999954e-11
4.297868921633849332e-11	1.444439999999999932e-11
2.443399976072578296e-11	1.272729999999999970e-11
7.463197264970654942e-11	1.619049999999999892e-11
3.346457804935870042e-11	1.374999999999999937e-11
8.332918794340524068e-11	1.646019999999999968e-11
9.436392049178443160e-12	9.999999999999999395e-12
6.095182854385215213e-11	1.555559999999999887e-11
7.928019187113082223e-11	1.633029999999999879e-11
8.370752530336856115e-12	9.473680000000000482e-12
9.691712354575072326e-11	1.685040000000000017e-11
